Sun, 08 May 11 23:33:08 -0400 | /~towne/db/get_tweets.php -> select | MySQL server has gone away | SELECT DISTINCT hashtag FROM tags
Tue, 10 May 11 05:48:37 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67888723890671616' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67888723890671616, tweet_text = "Benefit Analyst - North Carolina Job http://p.ost.im/p/7wpKf #jobs", created_at = "2011-05-10 05:48:27", geo_lat = 0, geo_long = 0, author_id = 62174496, location_id = "2459115", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo4OiJoYXNodGFncyI7YToxOntpOjA7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjQ6ImpvYnMiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aTo2MTtpOjE7aTo2Njt9fX1zOjQ6InVybHMiO2E6MTp7aTowO086ODoic3RkQ2xhc3MiOjM6e3M6MTI6ImV4cGFuZGVkX3VybCI7TjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6Mzc7aToxO2k6NjA7fXM6MzoidXJsIjtzOjIzOiJodHRwOi8vcC5vc3QuaW0vcC83d3BLZiI7fX1zOjEzOiJ1c2VyX21lbnRpb25zIjthOjA6e319"
Tue, 10 May 11 05:49:20 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67888912969895936' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67888912969895936, tweet_text = "JOB: Strategy &amp; Operations Life Sciences &amp; Healthcare  Cincinnati, OH - Strategy &amp http://bit.ly/mdXI2l #hiring #jobs", created_at = "2011-05-10 05:49:12", geo_lat = 0, geo_long = 0, author_id = 287782873, location_id = "2459115", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo4OiJoYXNodGFncyI7YToyOntpOjA7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjY6ImhpcmluZyI7czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjExNTtpOjE7aToxMjI7fX1pOjE7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjQ6ImpvYnMiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aToxMjM7aToxO2k6MTI4O319fXM6NDoidXJscyI7YToxOntpOjA7Tzo4OiJzdGRDbGFzcyI6Mzp7czoxMjoiZXhwYW5kZWRfdXJsIjtOO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aTo5NDtpOjE7aToxMTQ7fXM6MzoidXJsIjtzOjIwOiJodHRwOi8vYml0Lmx5L21kWEkybCI7fX1zOjEzOiJ1c2VyX21lbnRpb25zIjthOjA6e319"
Tue, 10 May 11 05:49:31 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67888977067245569' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67888977067245569, tweet_text = "NEUROSURGEON JOB IN NORTH CAROLINA LS3291 http://p.ost.im/p/7t2t2 #jobs", created_at = "2011-05-10 05:49:28", geo_lat = 0, geo_long = 0, author_id = 62174496, location_id = "2459115", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo0OiJ1cmxzIjthOjE6e2k6MDtPOjg6InN0ZENsYXNzIjozOntzOjEyOiJleHBhbmRlZF91cmwiO047czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjQyO2k6MTtpOjY1O31zOjM6InVybCI7czoyMzoiaHR0cDovL3Aub3N0LmltL3AvN3QydDIiO319czoxMzoidXNlcl9tZW50aW9ucyI7YTowOnt9czo4OiJoYXNodGFncyI7YToxOntpOjA7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjQ6ImpvYnMiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aTo2NjtpOjE7aTo3MTt9fX19"
Tue, 10 May 11 05:49:42 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67889001335504896' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67889001335504896, tweet_text = "►2nd to None Real Esta... - #Boston , MA (http://tinyurl.com/3g56o22) Get Real Estate Agent Jobs #RealEstateAgent #jobs #job #GetAllJobs", created_at = "2011-05-10 05:49:33", geo_lat = 42.348778, geo_long = -71.155071, author_id = 16988769, location_id = "2367105", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo0OiJ1cmxzIjthOjE6e2k6MDtPOjg6InN0ZENsYXNzIjozOntzOjEyOiJleHBhbmRlZF91cmwiO047czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjQyO2k6MTtpOjY4O31zOjM6InVybCI7czoyNjoiaHR0cDovL3Rpbnl1cmwuY29tLzNnNTZvMjIiO319czoxMzoidXNlcl9tZW50aW9ucyI7YTowOnt9czo4OiJoYXNodGFncyI7YTo1OntpOjA7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjY6IkJvc3RvbiI7czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjI4O2k6MTtpOjM1O319aToxO086ODoic3RkQ2xhc3MiOjI6e3M6NDoidGV4dCI7czoxNToiUmVhbEVzdGF0ZUFnZW50IjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6OTc7aToxO2k6MTEzO319aToyO086ODoic3RkQ2xhc3MiOjI6e3M6NDoidGV4dCI7czo0OiJqb2JzIjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6MTE0O2k6MTtpOjExOTt9fWk6MztPOjg6InN0ZENsYXNzIjoyOntzOjQ6InRleHQiO3M6Mzoiam9iIjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6MTIwO2k6MTtpOjEyNDt9fWk6NDtPOjg6InN0ZENsYXNzIjoyOntzOjQ6InRleHQiO3M6MTA6IkdldEFsbEpvYnMiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aToxMjU7aToxO2k6MTM2O319fX0="
Tue, 10 May 11 05:50:25 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67889176850345985' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67889176850345985, tweet_text = "JOB: Healthcare Recruiter / Entry Level Sales Management Maxim Healthcare Services - Ci http://bit.ly/lnw2JI #hiring #jobs", created_at = "2011-05-10 05:50:15", geo_lat = 0, geo_long = 0, author_id = 287782873, location_id = "2459115", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo0OiJ1cmxzIjthOjE6e2k6MDtPOjg6InN0ZENsYXNzIjozOntzOjEyOiJleHBhbmRlZF91cmwiO047czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjg4O2k6MTtpOjEwODt9czozOiJ1cmwiO3M6MjA6Imh0dHA6Ly9iaXQubHkvbG53MkpJIjt9fXM6MTM6InVzZXJfbWVudGlvbnMiO2E6MDp7fXM6ODoiaGFzaHRhZ3MiO2E6Mjp7aTowO086ODoic3RkQ2xhc3MiOjI6e3M6NDoidGV4dCI7czo2OiJoaXJpbmciO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aToxMDk7aToxO2k6MTE2O319aToxO086ODoic3RkQ2xhc3MiOjI6e3M6NDoidGV4dCI7czo0OiJqb2JzIjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6MTE3O2k6MTtpOjEyMjt9fX19"
Tue, 10 May 11 05:50:36 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67889216599760897' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67889216599760897, tweet_text = "JOB: Engineer II Field Service (North Carolina) DRS Technologies - Fort Bragg, http://bit.ly/keK3b6 #hiring #jobs", created_at = "2011-05-10 05:50:25", geo_lat = 0, geo_long = 0, author_id = 62174496, location_id = "2459115", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo0OiJ1cmxzIjthOjE6e2k6MDtPOjg6InN0ZENsYXNzIjozOntzOjEyOiJleHBhbmRlZF91cmwiO047czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjc5O2k6MTtpOjk5O31zOjM6InVybCI7czoyMDoiaHR0cDovL2JpdC5seS9rZUszYjYiO319czoxMzoidXNlcl9tZW50aW9ucyI7YTowOnt9czo4OiJoYXNodGFncyI7YToyOntpOjA7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjY6ImhpcmluZyI7czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjEwMDtpOjE7aToxMDc7fX1pOjE7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjQ6ImpvYnMiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aToxMDg7aToxO2k6MTEzO319fX0="
Tue, 10 May 11 05:50:47 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67889268663664640' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67889268663664640, tweet_text = "JOB: Healthcare Recruiter / Entry Level Sales Management Maxim Healthcare Services - Mo http://bit.ly/iqScpn #hiring #jobs", created_at = "2011-05-10 05:50:37", geo_lat = 0, geo_long = 0, author_id = 287782873, location_id = "2459115", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo0OiJ1cmxzIjthOjE6e2k6MDtPOjg6InN0ZENsYXNzIjozOntzOjEyOiJleHBhbmRlZF91cmwiO047czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjg4O2k6MTtpOjEwODt9czozOiJ1cmwiO3M6MjA6Imh0dHA6Ly9iaXQubHkvaXFTY3BuIjt9fXM6MTM6InVzZXJfbWVudGlvbnMiO2E6MDp7fXM6ODoiaGFzaHRhZ3MiO2E6Mjp7aTowO086ODoic3RkQ2xhc3MiOjI6e3M6NDoidGV4dCI7czo2OiJoaXJpbmciO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aToxMDk7aToxO2k6MTE2O319aToxO086ODoic3RkQ2xhc3MiOjI6e3M6NDoidGV4dCI7czo0OiJqb2JzIjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6MTE3O2k6MTtpOjEyMjt9fX19"
Tue, 10 May 11 05:52:24 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67889679474761728' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67889679474761728, tweet_text = "JOB: Medical Office Asst - Senior Healthcare Springhill (PRN/AS Needed Schedule) Hospital Corporation of  http://bit.ly/kKmTuP #hiring #jobs", created_at = "2011-05-10 05:52:15", geo_lat = 0, geo_long = 0, author_id = 287782873, location_id = "2459115", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo4OiJoYXNodGFncyI7YToyOntpOjA7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjY6ImhpcmluZyI7czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjEyNztpOjE7aToxMzQ7fX1pOjE7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjQ6ImpvYnMiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aToxMzU7aToxO2k6MTQwO319fXM6NDoidXJscyI7YToxOntpOjA7Tzo4OiJzdGRDbGFzcyI6Mzp7czoxMjoiZXhwYW5kZWRfdXJsIjtOO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aToxMDY7aToxO2k6MTI2O31zOjM6InVybCI7czoyMDoiaHR0cDovL2JpdC5seS9rS21UdVAiO319czoxMzoidXNlcl9tZW50aW9ucyI7YTowOnt9fQ=="
Tue, 10 May 11 05:53:18 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67889909192597504' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67889909192597504, tweet_text = "HTML / CSS Developer - Web Developer - Programmer -... - Cybercoders - Bellevue, WA http://jobcircle.com/z8754840 #jobcircle #jobs", created_at = "2011-05-10 05:53:10", geo_lat = 47.6156, geo_long = -122.2109, author_id = 26132222, location_id = "2490383", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo0OiJ1cmxzIjthOjE6e2k6MDtPOjg6InN0ZENsYXNzIjozOntzOjEyOiJleHBhbmRlZF91cmwiO047czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjg0O2k6MTtpOjExMzt9czozOiJ1cmwiO3M6Mjk6Imh0dHA6Ly9qb2JjaXJjbGUuY29tL3o4NzU0ODQwIjt9fXM6MTM6InVzZXJfbWVudGlvbnMiO2E6MDp7fXM6ODoiaGFzaHRhZ3MiO2E6Mjp7aTowO086ODoic3RkQ2xhc3MiOjI6e3M6NDoidGV4dCI7czo5OiJqb2JjaXJjbGUiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aToxMTQ7aToxO2k6MTI0O319aToxO086ODoic3RkQ2xhc3MiOjI6e3M6NDoidGV4dCI7czo0OiJqb2JzIjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6MTI1O2k6MTtpOjEzMDt9fX19"
Tue, 10 May 11 05:54:23 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67890177439301632' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67890177439301632, tweet_text = "#newyork #deals $14 for $35 worth of food and drinks at Umberto’s Clam House http://bit.ly/lCPz89", created_at = "2011-05-10 05:54:14", geo_lat = 0, geo_long = 0, author_id = 216133291, location_id = "2459115", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo0OiJ1cmxzIjthOjE6e2k6MDtPOjg6InN0ZENsYXNzIjozOntzOjEyOiJleHBhbmRlZF91cmwiO047czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjc3O2k6MTtpOjk3O31zOjM6InVybCI7czoyMDoiaHR0cDovL2JpdC5seS9sQ1B6ODkiO319czoxMzoidXNlcl9tZW50aW9ucyI7YTowOnt9czo4OiJoYXNodGFncyI7YToyOntpOjA7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjc6Im5ld3lvcmsiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aTowO2k6MTtpOjg7fX1pOjE7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjU6ImRlYWxzIjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6OTtpOjE7aToxNTt9fX19"
Tue, 10 May 11 05:57:49 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67891073917259776' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67891073917259776, tweet_text = "Lead SAS P... - #Boston , MA (http://tinyurl.com/3rojcen) Get Computer Systems Analyst Jobs #ComputerSystemsAnalyst #jobs #job #GetAllJobs", created_at = "2011-05-10 05:57:48", geo_lat = 42.357322, geo_long = -71.0645, author_id = 16857939, location_id = "2367105", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo0OiJ1cmxzIjthOjE6e2k6MDtPOjg6InN0ZENsYXNzIjozOntzOjEyOiJleHBhbmRlZF91cmwiO047czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjMwO2k6MTtpOjU2O31zOjM6InVybCI7czoyNjoiaHR0cDovL3Rpbnl1cmwuY29tLzNyb2pjZW4iO319czoxMzoidXNlcl9tZW50aW9ucyI7YTowOnt9czo4OiJoYXNodGFncyI7YTo1OntpOjA7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjY6IkJvc3RvbiI7czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjE2O2k6MTtpOjIzO319aToxO086ODoic3RkQ2xhc3MiOjI6e3M6NDoidGV4dCI7czoyMjoiQ29tcHV0ZXJTeXN0ZW1zQW5hbHlzdCI7czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjkyO2k6MTtpOjExNTt9fWk6MjtPOjg6InN0ZENsYXNzIjoyOntzOjQ6InRleHQiO3M6NDoiam9icyI7czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjExNjtpOjE7aToxMjE7fX1pOjM7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjM6ImpvYiI7czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjEyMjtpOjE7aToxMjY7fX1pOjQ7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjEwOiJHZXRBbGxKb2JzIjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6MTI3O2k6MTtpOjEzODt9fX19"
Tue, 10 May 11 06:00:11 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67891628932743168' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67891628932743168, tweet_text = "60-Minute Swedish Massage: livingsocial | Healthy Glow Wellness Center\nPain in your back can be a ... http://bit.ly/mrSL9G #deals #Tampa", created_at = "2011-05-10 06:00:00", geo_lat = 0, geo_long = 0, author_id = 226674523, location_id = "2503863", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo0OiJ1cmxzIjthOjE6e2k6MDtPOjg6InN0ZENsYXNzIjozOntzOjEyOiJleHBhbmRlZF91cmwiO047czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjEwMjtpOjE7aToxMjI7fXM6MzoidXJsIjtzOjIwOiJodHRwOi8vYml0Lmx5L21yU0w5RyI7fX1zOjEzOiJ1c2VyX21lbnRpb25zIjthOjA6e31zOjg6Imhhc2h0YWdzIjthOjI6e2k6MDtPOjg6InN0ZENsYXNzIjoyOntzOjQ6InRleHQiO3M6NToiZGVhbHMiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aToxMjM7aToxO2k6MTI5O319aToxO086ODoic3RkQ2xhc3MiOjI6e3M6NDoidGV4dCI7czo1OiJUYW1wYSI7czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjEzMDtpOjE7aToxMzY7fX19fQ=="
Tue, 10 May 11 06:02:54 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67892315619983362' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67892315619983362, tweet_text = "Now hiring: Product Manager - Program Manager - Cloud,... - Cybercoders - San Antonio, TX http://jobcircle.com/z8755060 #jobcircle #jobs", created_at = "2011-05-10 06:02:44", geo_lat = 29.4672, geo_long = -98.53, author_id = 26090765, location_id = "2487796", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo0OiJ1cmxzIjthOjE6e2k6MDtPOjg6InN0ZENsYXNzIjozOntzOjEyOiJleHBhbmRlZF91cmwiO047czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjkwO2k6MTtpOjExOTt9czozOiJ1cmwiO3M6Mjk6Imh0dHA6Ly9qb2JjaXJjbGUuY29tL3o4NzU1MDYwIjt9fXM6MTM6InVzZXJfbWVudGlvbnMiO2E6MDp7fXM6ODoiaGFzaHRhZ3MiO2E6Mjp7aTowO086ODoic3RkQ2xhc3MiOjI6e3M6NDoidGV4dCI7czo5OiJqb2JjaXJjbGUiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aToxMjA7aToxO2k6MTMwO319aToxO086ODoic3RkQ2xhc3MiOjI6e3M6NDoidGV4dCI7czo0OiJqb2JzIjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6MTMxO2k6MTtpOjEzNjt9fX19"
Tue, 10 May 11 06:03:16 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67892419022168064' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67892419022168064, tweet_text = "Healthcare Sales Representative - #BatonRouge , LA (http://tinyurl.com/3vjs6v4) Get Healthcare Jobs #Healthcare #jobs #job #GetAllJobs", created_at = "2011-05-10 06:03:08", geo_lat = 30.449191, geo_long = -91.187592, author_id = 140177770, location_id = "2359991", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo4OiJoYXNodGFncyI7YTo1OntpOjA7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjEwOiJCYXRvblJvdWdlIjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6MzQ7aToxO2k6NDU7fX1pOjE7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjEwOiJIZWFsdGhjYXJlIjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6MTAwO2k6MTtpOjExMTt9fWk6MjtPOjg6InN0ZENsYXNzIjoyOntzOjQ6InRleHQiO3M6NDoiam9icyI7czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjExMjtpOjE7aToxMTc7fX1pOjM7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjM6ImpvYiI7czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjExODtpOjE7aToxMjI7fX1pOjQ7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjEwOiJHZXRBbGxKb2JzIjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6MTIzO2k6MTtpOjEzNDt9fX1zOjQ6InVybHMiO2E6MTp7aTowO086ODoic3RkQ2xhc3MiOjM6e3M6MTI6ImV4cGFuZGVkX3VybCI7TjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6NTI7aToxO2k6Nzg7fXM6MzoidXJsIjtzOjI2OiJodHRwOi8vdGlueXVybC5jb20vM3ZqczZ2NCI7fX1zOjEzOiJ1c2VyX21lbnRpb25zIjthOjA6e319"
Tue, 10 May 11 06:04:00 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67892586051940352' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67892586051940352, tweet_text = "Dedicated Violin Teacher - #Philadelphia , PA (http://tinyurl.com/6lcfsmz) Get Music Jobs #Music #jobs #job #GetAllJobs", created_at = "2011-05-10 06:03:48", geo_lat = 40.03331, geo_long = -75.117491, author_id = 16931988, location_id = "2471217", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo0OiJ1cmxzIjthOjE6e2k6MDtPOjg6InN0ZENsYXNzIjozOntzOjEyOiJleHBhbmRlZF91cmwiO047czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjQ3O2k6MTtpOjczO31zOjM6InVybCI7czoyNjoiaHR0cDovL3Rpbnl1cmwuY29tLzZsY2ZzbXoiO319czoxMzoidXNlcl9tZW50aW9ucyI7YTowOnt9czo4OiJoYXNodGFncyI7YTo1OntpOjA7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjEyOiJQaGlsYWRlbHBoaWEiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aToyNztpOjE7aTo0MDt9fWk6MTtPOjg6InN0ZENsYXNzIjoyOntzOjQ6InRleHQiO3M6NToiTXVzaWMiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aTo5MDtpOjE7aTo5Njt9fWk6MjtPOjg6InN0ZENsYXNzIjoyOntzOjQ6InRleHQiO3M6NDoiam9icyI7czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjk3O2k6MTtpOjEwMjt9fWk6MztPOjg6InN0ZENsYXNzIjoyOntzOjQ6InRleHQiO3M6Mzoiam9iIjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6MTAzO2k6MTtpOjEwNzt9fWk6NDtPOjg6InN0ZENsYXNzIjoyOntzOjQ6InRleHQiO3M6MTA6IkdldEFsbEpvYnMiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aToxMDg7aToxO2k6MTE5O319fX0="
Tue, 10 May 11 06:08:11 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67893644094476289' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67893644094476289, tweet_text = "NOW HIRING for BUSINESS MARKETING REPS http://p.ost.im/p/vep9B #jobs", created_at = "2011-05-10 06:08:00", geo_lat = 0, geo_long = 0, author_id = 62174496, location_id = "2459115", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo4OiJoYXNodGFncyI7YToxOntpOjA7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjQ6ImpvYnMiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aTo2MztpOjE7aTo2ODt9fX1zOjQ6InVybHMiO2E6MTp7aTowO086ODoic3RkQ2xhc3MiOjM6e3M6MTI6ImV4cGFuZGVkX3VybCI7TjtzOjc6ImluZGljZXMiO2E6Mjp7aTowO2k6Mzk7aToxO2k6NjI7fXM6MzoidXJsIjtzOjIzOiJodHRwOi8vcC5vc3QuaW0vcC92ZXA5QiI7fX1zOjEzOiJ1c2VyX21lbnRpb25zIjthOjA6e319"
Tue, 10 May 11 06:08:21 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67893684053622784' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67893684053622784, tweet_text = "JOB: ENTRY LEVEL MANAGEMENT &amp; IN-STORE PROMOTIONAL MARKETING J- MARKETING - Orange Park, FL http://bit.ly/ljj1aL #hiring #jobs", created_at = "2011-05-10 06:08:10", geo_lat = 0, geo_long = 0, author_id = 62174496, location_id = "2459115", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo4OiJoYXNodGFncyI7YToyOntpOjA7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjY6ImhpcmluZyI7czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjExNztpOjE7aToxMjQ7fX1pOjE7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjQ6ImpvYnMiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aToxMjU7aToxO2k6MTMwO319fXM6NDoidXJscyI7YToxOntpOjA7Tzo4OiJzdGRDbGFzcyI6Mzp7czoxMjoiZXhwYW5kZWRfdXJsIjtOO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aTo5NjtpOjE7aToxMTY7fXM6MzoidXJsIjtzOjIwOiJodHRwOi8vYml0Lmx5L2xqajFhTCI7fX1zOjEzOiJ1c2VyX21lbnRpb25zIjthOjA6e319"
Tue, 10 May 11 06:08:32 -0400 | /~towne/db/parse_tweets.php -> insert | Duplicate entry '67893743172337664' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 67893743172337664, tweet_text = "JOB: ADVERTISING / MARKETING - Entry Level Management Training Prestige Marketing, Inc. - She http://bit.ly/mB4mhG #hiring #jobs", created_at = "2011-05-10 06:08:24", geo_lat = 0, geo_long = 0, author_id = 62174496, location_id = "2459115", visible = 1, entities ="Tzo4OiJzdGRDbGFzcyI6Mzp7czo4OiJoYXNodGFncyI7YToyOntpOjA7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjY6ImhpcmluZyI7czo3OiJpbmRpY2VzIjthOjI6e2k6MDtpOjExNTtpOjE7aToxMjI7fX1pOjE7Tzo4OiJzdGRDbGFzcyI6Mjp7czo0OiJ0ZXh0IjtzOjQ6ImpvYnMiO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aToxMjM7aToxO2k6MTI4O319fXM6NDoidXJscyI7YToxOntpOjA7Tzo4OiJzdGRDbGFzcyI6Mzp7czoxMjoiZXhwYW5kZWRfdXJsIjtOO3M6NzoiaW5kaWNlcyI7YToyOntpOjA7aTo5NDtpOjE7aToxMTQ7fXM6MzoidXJsIjtzOjIwOiJodHRwOi8vYml0Lmx5L21CNG1oRyI7fX1zOjEzOiJ1c2VyX21lbnRpb25zIjthOjA6e319"
